TOT_POP,0-9,0-9 y/o % of total pop,19-Oct,10-19 y/o % of total pop,20-29,20-29 y/o % of total pop,30-39,30-39 y/o % of total pop,40-49,40-49 y/o % of total pop,50-59,50-59 y/o % of total pop,60-69,60-69 y/o % of total pop,70-79,70-79 y/o % of total pop,80+,80+ y/o % of total pop,White-alone pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,R_death_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,ICU Beds_x,Total Population,Population Aged 60+,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code
7060,1065,15.08498584,1125,15.93484419,704,9.971671388,912,12.91784703,773,10.9490085,806,11.41643059,847,11.99716714,540,7.648725212,288,4.079320113,6864,97.22379603,11,0.155807365,48,0.679886686,32,0.45325779,17,0.240793201,88,1.246458924,10.2,7.8,32.6,39.8,19.9,8.9,11.5,10.2,61219,54762,67676,2.8,61219,110.3,0,6862,1645,40.6,38.5,42.9,31.1,29.2,32.8,7.2,6.5,8.0,7.0,6.0,8.2,10.8,10.0,11.8,3.0,2.8,3.3,6
23864,3976,16.66107945,4258,17.84277573,3039,12.73466309,2901,12.15638619,2523,10.57241033,2484,10.40898424,2333,9.776231981,1495,6.264666443,855,3.582802548,22558,94.52732149,228,0.955414013,376,1.575595039,191,0.800368756,95,0.398089172,416,1.743211532,7.8,17.5,29.9,33.9,18.6,13.0,17.1,15.3,51804,49031,54577,2.2,51804,93.3,6,23472,4324,41.9,39.9,43.6,32.7,31.3,34.2,7.3,6.6,8.0,7.3,6.2,8.3,11.7,10.8,12.6,3.2,3.0,3.4,5
852,97,11.38497653,139,16.31455399,96,11.26760563,109,12.79342723,104,12.20657277,95,11.15023474,109,12.79342723,59,6.924882629,44,5.164319249,786,92.25352113,10,1.17370892,28,3.286384977,9,1.056338028,2,0.234741784,17,1.995305164,3.5,39.2,23.6,21.6,15.5,15.5,20.8,18.9,48471,43239,53703,3.0,48471,87.3,0,1055,184,45.0,43.0,46.9,35.0,33.5,36.6,9.6,8.5,10.6,9.3,7.9,10.6,15.1,14.0,16.1,4.0,3.7,4.4,6
8758,696,7.947019868,885,10.10504681,879,10.03653802,919,10.4932633,946,10.80155287,1353,15.44873259,1451,16.56770952,1065,12.16031057,564,6.439826444,8194,93.56017356,59,0.673669788,213,2.432062115,64,0.730760448,19,0.216944508,209,2.386389587,11.7,10.5,34.8,37.8,16.9,15.5,23.2,21.4,46417,41444,51390,6.7,46417,83.6,0,8533,3035,50.0,47.5,52.2,35.0,33.2,36.8,10.0,9.0,11.0,9.1,7.8,10.5,14.0,12.8,15.1,3.8,3.5,4.1,6
4280,387,9.042056075,428,10.0,329,7.686915888,409,9.556074766,453,10.58411215,619,14.46261682,861,20.11682243,570,13.31775701,224,5.23364486,4107,95.95794393,24,0.560747664,37,0.864485981,15,0.35046729,2,0.046728972,95,2.219626168,8.1,10.6,29.8,36.5,23.0,14.7,23.2,23.4,47682,42438,52926,4.0,47682,85.9,0,4141,1641,41.8,39.3,44.2,29.6,27.7,31.4,10.3,9.3,11.5,9.5,8.0,11.3,14.6,13.3,16.0,4.1,3.8,4.4,6
27259,4190,15.37107011,3434,12.59767416,5276,19.35507539,3617,13.26901207,2579,9.461095418,3007,11.03121905,2697,9.89397997,1657,6.078726292,802,2.942147548,23870,87.56740893,927,3.400711692,458,1.680179023,853,3.129241718,110,0.403536447,1041,3.818922191,6.7,10.6,28.0,44.9,16.4,12.9,20.1,20.7,49344,45890,52798,3.3,49344,88.9,0,26232,4586,38.5,36.7,40.4,32.4,30.9,33.9,6.7,6.2,7.3,6.9,6.1,7.9,10.7,10.0,11.3,3.0,2.8,3.1,5
13726,2191,15.96240711,2593,18.89115547,1557,11.34343582,1567,11.41629025,1621,11.80970421,1501,10.93545097,1363,9.930059741,849,6.185341687,484,3.526154743,13310,96.96925543,39,0.284132304,135,0.983534897,30,0.218563311,7,0.050998106,205,1.493515955,7.4,8.8,36.3,36.8,18.1,8.8,12.0,10.8,58170,52391,63949,2.1,58170,104.8,0,13120,2458,35.0,32.8,37.1,27.6,26.0,29.3,7.0,6.4,7.8,7.1,6.1,8.2,10.4,9.5,11.2,2.9,2.7,3.2,4
13168,1691,12.84173755,2066,15.68955043,1612,12.2417983,1548,11.75577157,1563,11.86968408,1586,12.04434994,1598,12.13547995,1030,7.82199271,474,3.59963548,12653,96.08900365,106,0.804981774,137,1.040400972,45,0.341737546,54,0.410085055,173,1.313791009,7.3,12.3,32.0,34.8,20.9,15.3,22.2,21.0,51155,46824,55486,2.4,51155,92.1,0,12889,2942,42.0,39.5,44.1,32.8,31.0,34.6,7.8,7.0,8.6,7.6,6.4,8.8,11.5,10.5,12.5,3.2,3.0,3.5,5
17634,2133,12.095951,2284,12.95225133,1783,10.11114892,1861,10.55347624,1868,10.59317228,2480,14.0637405,2579,14.62515595,1790,10.15084496,856,4.854258818,16763,95.06067824,47,0.266530566,212,1.202222978,191,1.083134853,28,0.158784167,393,2.2286492,10.8,12.1,39.2,33.9,14.8,13.4,20.1,18.7,49857,44661,55053,3.4,49857,89.8,0,16850,4887,42.0,39.9,43.9,31.0,29.4,32.6,9.2,8.3,10.1,9.1,7.9,10.5,13.6,12.6,14.7,3.7,3.5,4.0,3
15196,2250,14.80652803,2325,15.30007897,1800,11.84522243,1728,11.37141353,1678,11.04237957,1822,11.98999737,1740,11.45038168,1200,7.896814951,653,4.297183469,14310,94.16951829,92,0.60542248,319,2.099236641,126,0.82916557,38,0.250065807,311,2.046591208,8.2,20.2,37.2,27.4,15.2,13.7,19.6,18.0,51302,46530,56074,2.4,51302,92.4,0,15110,3215,41.7,39.7,43.5,32.8,31.3,34.2,8.2,7.4,9.0,8.0,6.8,9.2,12.7,11.8,13.6,3.4,3.2,3.7,6
16513,1719,10.40998002,1869,11.31835524,1453,8.79912796,1578,9.556107309,1602,9.701447345,2211,13.38945074,2954,17.88893599,2104,12.74147641,1023,6.195118997,15411,93.32647005,85,0.514745958,520,3.149034094,103,0.623750984,11,0.066614183,383,2.319384727,10.0,9.4,35.1,35.3,20.2,16.2,21.7,19.1,40569,36391,44747,4.7,40569,73.1,0,16275,5638,39.8,37.7,41.8,27.4,25.8,28.9,10.6,9.6,11.7,9.6,8.2,11.1,14.2,13.0,15.4,4.1,3.8,4.4,6
29439,5355,18.19015592,5493,18.65892184,3361,11.41682802,3952,13.42436903,3357,11.4032406,3065,10.41135908,2678,9.096776385,1460,4.959407589,718,2.43894154,28184,95.73694759,132,0.448384796,394,1.338360678,197,0.669180339,36,0.122286763,496,1.684839838,5.4,10.9,27.7,38.8,22.6,9.1,11.0,9.3,61927,56348,67506,2.3,61927,111.5,0,27410,4382,41.4,39.1,43.5,34.4,32.6,36.1,6.0,5.4,6.7,6.3,5.4,7.3,9.6,8.7,10.3,2.7,2.5,2.9,4
24015,4106,17.0976473,3876,16.13991255,3007,12.52134083,3233,13.46241932,2650,11.03476994,2718,11.3179263,2359,9.823027275,1403,5.84218197,663,2.760774516,22718,94.59920883,191,0.795336248,538,2.2402665,140,0.582968978,48,0.199875078,380,1.582344368,6.4,22.3,32.7,30.1,14.9,12.5,17.5,16.2,54020,49136,58904,2.5,54020,97.3,0,23039,4145,42.6,40.8,44.5,34.1,32.7,35.6,7.5,6.9,8.3,7.8,6.8,9.0,12.2,11.5,13.1,3.3,3.0,3.5,5
161505,19833,12.28011517,20431,12.65038234,19298,11.94885607,20174,12.49125414,19116,11.83616606,20914,12.94944429,21447,13.27946503,13886,8.597876227,6406,3.966440667,152660,94.52338937,686,0.424754652,2176,1.347326708,1552,0.960960961,220,0.136218693,4211,2.607349618,9.0,7.5,27.1,40.4,24.9,10.3,12.6,11.0,56188,52775,59601,3.5,56188,101.2,55,150128,36910,39.9,37.8,42.0,29.7,28.2,31.2,7.3,6.6,8.2,7.0,6.0,8.3,11.0,10.0,12.0,3.0,2.8,3.3,4
40134,4313,10.74649923,5932,14.78048537,10247,25.53196791,4592,11.4416704,3745,9.331240345,3829,9.540539194,3992,9.946678627,2293,5.713360243,1191,2.967558678,36960,92.0914935,468,1.166093586,354,0.882045149,1074,2.676035282,67,0.166940749,1211,3.017391738,5.3,3.7,19.9,31.3,45.1,12.7,10.2,9.2,49538,46082,52994,2.5,49538,89.2,0,38697,6552,33.7,31.6,35.8,27.9,26.2,29.6,5.4,4.8,5.9,5.3,4.5,6.1,7.9,7.2,8.6,2.4,2.2,2.6,5
7961,789,9.910815224,829,10.41326467,624,7.83821128,825,10.36301972,668,8.390905665,1068,13.41540008,1485,18.6534355,1140,14.31980907,533,6.695138802,7637,95.93015953,28,0.351714609,100,1.256123603,33,0.414520789,3,0.037683708,160,2.009797764,11.8,7.8,32.0,39.1,21.1,14.7,22.9,21.4,44248,39485,49011,4.5,44248,79.7,0,7755,2895,45.2,42.6,47.7,34.5,32.2,36.5,10.7,9.6,12.0,9.5,8.1,11.2,14.8,13.5,16.2,4.2,3.9,4.6,6
3861,454,11.75861176,495,12.82051282,326,8.443408443,370,9.583009583,340,8.806008806,529,13.7011137,637,16.4983165,459,11.88811189,251,6.500906501,3360,87.02408702,20,0.518000518,248,6.423206423,78,2.02020202,8,0.207200207,147,3.807303807,9.3,11.5,29.4,41.8,17.3,14.2,23.3,20.5,44911,40598,49224,5.5,44911,80.9,0,3824,1252,49.7,47.3,51.9,33.9,32.1,35.5,10.8,9.8,11.9,10.0,8.5,11.5,14.9,13.8,16.1,4.2,3.9,4.5,6
5360,799,14.90671642,910,16.97761194,617,11.51119403,678,12.64925373,662,12.35074627,625,11.66044776,573,10.69029851,317,5.914179104,179,3.339552239,5067,94.53358209,25,0.46641791,92,1.71641791,35,0.652985075,9,0.167910448,132,2.462686567,5.0,20.6,34.6,34.7,10.1,13.8,20.2,18.7,50464,45635,55293,3.4,50464,90.9,0,5296,973,44.9,42.9,46.7,32.4,31.0,33.8,7.9,7.2,8.6,8.0,7.0,9.0,12.7,12.0,13.5,3.3,3.1,3.6,5
39304,6228,15.84571545,7332,18.65458986,13373,34.02452677,3409,8.673417464,2672,6.79829025,2358,5.999389375,2100,5.342967637,1172,2.981884795,660,1.6792184,37394,95.14044372,294,0.748015469,199,0.50630979,544,1.384083045,131,0.33329941,742,1.887848565,3.2,4.1,15.7,43.9,36.4,23.9,16.4,16.1,41827,37900,45754,1.7,41827,75.3,4,38241,3374,33.0,30.2,35.6,28.1,25.9,30.2,4.5,4.1,4.9,5.2,4.5,6.1,7.0,6.4,7.5,2.1,2.0,2.3,5
20825,3383,16.24489796,3047,14.63145258,2722,13.07082833,2399,11.51980792,2224,10.67947179,2425,11.64465786,2270,10.90036014,1463,7.025210084,892,4.283313325,19660,94.4057623,164,0.787515006,475,2.280912365,122,0.585834334,12,0.057623049,392,1.882352941,8.1,21.6,29.6,35.5,13.4,12.4,15.9,15.5,53447,49672,57222,2.5,53447,96.3,0,20448,4407,45.2,43.4,46.9,32.2,30.9,33.5,8.3,7.6,9.0,8.0,7.0,9.2,13.2,12.3,14.0,3.6,3.3,3.8,5
40408,4754,11.76499703,4839,11.97535142,5408,13.38348842,4866,12.04216987,4576,11.3244902,5142,12.72520293,5248,12.98752722,3396,8.404276381,2179,5.392496535,36306,89.84854484,200,0.494951495,2426,6.003761631,340,0.841417541,49,0.121263116,1087,2.690061374,11.4,7.7,32.9,37.5,21.9,13.3,15.1,13.5,54476,49326,59626,2.8,54476,98.1,9,40014,10185,44.9,42.9,47.0,33.6,31.9,35.1,7.8,7.1,8.5,7.6,6.5,8.7,11.8,10.8,12.8,3.3,3.0,3.5,4
4488,639,14.23796791,740,16.48841355,374,8.333333333,490,10.91800357,474,10.56149733,527,11.74242424,610,13.59180036,391,8.712121212,243,5.414438503,4375,97.48217469,19,0.423351159,24,0.534759358,30,0.668449198,3,0.06684492,37,0.824420677,7.6,9.0,37.0,38.5,15.5,11.3,14.9,13.1,52602,47039,58165,2.2,52602,94.7,0,4284,1060,45.0,42.7,47.3,31.7,30.0,33.4,8.6,7.8,9.5,8.3,7.1,9.5,12.5,11.4,13.4,3.5,3.2,3.7,6
11693,1561,13.34986744,1755,15.00897973,1360,11.63089028,1288,11.01513726,1338,11.44274352,1533,13.11040794,1477,12.63148892,924,7.902163688,457,3.908321218,10742,91.86692893,111,0.949285898,519,4.43855298,88,0.752587018,23,0.19669888,210,1.795946293,7.4,25.0,34.3,29.5,11.2,14.7,22.2,19.8,48192,44113,52271,3.6,48192,86.8,0,11384,2589,49.1,47.3,51.0,36.5,35.1,38.0,9.3,8.4,10.1,9.4,8.1,10.7,14.8,13.8,15.7,3.8,3.6,4.1,3
23551,3243,13.77011592,3479,14.77219651,2647,11.23943782,2655,11.27340665,2770,11.76170863,2974,12.62791389,2743,11.64706382,2060,8.746974651,980,4.161182115,22167,94.12339179,107,0.454333149,416,1.766379347,240,1.019065008,24,0.101906501,597,2.534924207,9.0,15.0,33.7,37.1,14.2,12.8,16.1,15.3,51835,46464,57206,3.6,51835,93.4,0,22839,5298,47.5,45.7,49.2,36.7,35.2,38.2,8.2,7.5,8.9,8.1,7.0,9.3,12.6,11.7,13.4,3.4,3.2,3.7,5
7768,1355,17.44335736,1282,16.50360453,947,12.19104016,852,10.96807415,750,9.654994851,907,11.67610711,893,11.49588054,526,6.771369722,256,3.295571576,7164,92.22451081,89,1.145726056,291,3.746138002,41,0.527806385,17,0.21884655,166,2.136972194,7.1,19.1,33.9,31.0,15.9,13.7,19.4,18.6,51921,47184,56658,2.9,51921,93.5,0,7667,1593,43.4,41.5,45.3,34.4,33.0,35.8,8.1,7.3,8.8,7.9,6.8,9.2,12.8,11.9,13.7,3.5,3.2,3.7,6
12796,1483,11.58955924,1368,10.69084089,1405,10.97999375,1329,10.38605814,1370,10.70647077,1823,14.24663957,2085,16.29415442,1286,10.05001563,647,5.056267584,12026,93.98249453,74,0.578305721,232,1.813066583,89,0.695529853,22,0.171928728,353,2.758674586,14.0,14.4,38.5,35.5,11.6,18.8,24.6,23.8,36085,32803,39367,5.7,36085,65.0,0,12490,3745,45.7,43.5,47.8,31.7,30.1,33.3,9.8,8.9,10.8,9.9,8.6,11.4,14.2,13.1,15.3,3.9,3.6,4.2,6
11640,1584,13.60824742,1535,13.18728522,1261,10.83333333,1703,14.63058419,1938,16.64948454,1449,12.44845361,1347,11.57216495,596,5.120274914,227,1.950171821,11248,96.63230241,45,0.386597938,103,0.884879725,72,0.618556701,20,0.171821306,152,1.305841924,3.3,7.1,16.2,35.2,41.5,7.6,10.9,10.4,68749,61941,75557,2.2,68749,123.8,0,10776,1500,34.6,32.3,37.0,28.6,26.8,30.4,5.5,4.9,6.2,5.4,4.4,6.5,9.2,8.3,10.1,2.5,2.3,2.7,5
86081,13097,15.21473961,12659,14.70591652,11334,13.1666686,11834,13.74751687,9586,11.13602305,9551,11.09536367,8919,10.36117145,5852,6.798248162,3249,3.774352064,80867,93.94291423,649,0.753941056,1148,1.33362763,1485,1.725119364,261,0.303202797,1671,1.941194921,8.7,12.2,27.9,39.3,20.6,13.6,16.9,15.4,51594,48603,54585,2.7,51594,92.9,30,82248,16621,40.3,38.5,42.0,30.1,28.7,31.4,6.9,6.3,7.6,7.0,6.0,8.0,11.6,10.8,12.5,3.1,2.9,3.3,5
11041,1062,9.618693959,1093,9.899465628,920,8.332578571,1288,11.66561,1319,11.94638167,1467,13.28683996,2257,20.44198895,1219,11.04066661,416,3.767774658,10565,95.6887963,48,0.43474323,133,1.204601033,71,0.643057694,12,0.108685807,212,1.920115932,7.0,5.4,29.9,34.7,30.1,8.4,13.9,13.1,60285,53848,66722,3.8,60285,108.6,0,10104,3660,38.8,36.4,41.2,28.0,26.0,30.0,7.7,6.8,8.5,6.9,5.8,8.2,11.3,10.2,12.4,3.1,2.9,3.4,6
10161,1161,11.42604074,1375,13.53213266,944,9.290424171,961,9.457730538,1096,10.78633993,1268,12.4790867,1591,15.65790769,1167,11.48509005,598,5.885247515,9593,94.40999902,52,0.511760654,172,1.692746777,101,0.993996654,15,0.147623265,228,2.243873634,9.4,14.1,36.5,34.6,14.8,15.3,22.5,20.1,43402,38969,47835,4.1,43402,78.2,0,9996,3185,50.2,48.0,52.0,35.7,34.1,37.3,10.5,9.5,11.6,9.9,8.6,11.5,15.5,14.4,16.6,4.2,3.9,4.6,6
65691,8179,12.45071623,8066,12.27869876,7653,11.64999772,7948,12.09906989,7179,10.92843769,8886,13.52696716,8332,12.68362485,5355,8.151801617,4093,6.230686091,60984,92.83463488,2538,3.863542951,187,0.284666088,649,0.987958777,21,0.031967849,1312,1.997229453,12.8,7.4,34.5,33.3,24.8,12.3,15.9,14.3,55174,50828,59520,3.9,55174,84.8,25,66787,16968,47.0,44.6,49.5,33.8,31.9,35.8,8.0,7.1,8.8,8.6,7.4,10.0,11.1,10.2,12.1,3.2,3.0,3.4,5
6060,788,13.00330033,716,11.81518152,573,9.455445545,600,9.900990099,640,10.56105611,929,15.330033,926,15.28052805,570,9.405940594,318,5.247524752,3904,64.42244224,1959,32.32673267,28,0.462046205,18,0.297029703,10,0.165016502,141,2.326732673,14.2,19.1,37.8,31.8,11.3,27.6,44.5,43.8,35249,31630,38868,7.9,35249,54.2,0,6776,1841,57.7,56.0,59.7,42.4,40.8,43.9,11.2,10.4,12.2,12.8,11.3,14.4,17.9,16.8,18.9,4.7,4.4,5.0,4
16630,1649,9.915814793,1931,11.6115454,2056,12.36319904,2295,13.80036079,2072,12.4594107,2390,14.37161756,2174,13.07276007,1274,7.660853879,789,4.744437763,15111,90.86590499,1023,6.151533373,113,0.679494889,134,0.8057727,4,0.024052916,245,1.47324113,10.2,10.3,36.8,31.1,21.8,13.8,18.3,16.1,54800,49055,60545,4.4,54800,84.2,0,17034,4097,46.6,44.1,49.1,35.2,33.3,37.2,7.8,7.1,8.6,8.9,7.5,10.3,11.3,10.3,12.2,3.2,2.9,3.4,2
53577,6407,11.95848965,8382,15.64477294,6312,11.78117476,6018,11.23243183,7211,13.45913358,7569,14.12733076,5847,10.91326502,3926,7.327771245,1905,3.555630214,49523,92.43332027,1509,2.816507083,416,0.776452582,822,1.534240439,51,0.0951901,1256,2.344289527,7.0,13.8,35.2,27.7,23.2,9.2,13.5,11.5,74507,67849,81165,5.8,74507,114.5,0,53638,10544,42.3,40.2,44.3,32.5,31.0,34.1,7.0,6.4,7.8,8.0,6.8,9.3,10.7,9.8,11.5,3.0,2.8,3.2,3
6556,580,8.84685784,585,8.923123856,1233,18.80719951,1143,17.43441123,917,13.98718731,837,12.76693106,629,9.594264796,392,5.979255644,240,3.660768761,5156,78.64551556,1234,18.82245272,84,1.281269067,22,0.33557047,2,0.030506406,58,0.884685784,9.1,15.7,36.8,33.7,13.7,14.8,14.8,14.3,55327,49251,61403,2.7,55327,85.0,0,6791,1260,46.9,44.6,49.1,35.5,33.8,37.1,6.5,5.9,7.2,7.6,6.6,8.7,9.9,9.2,10.7,2.7,2.5,2.9,6
32993,3630,11.00233383,4124,12.49962113,3610,10.94171491,3588,10.8750341,3770,11.42666626,4621,14.00600127,4550,13.79080411,3019,9.150425848,2081,6.307398539,31697,96.07189404,327,0.991119328,156,0.47282757,334,1.01233595,15,0.045464189,464,1.406358925,11.6,8.4,38.4,33.5,19.7,11.6,17.1,15.4,56099,51413,60785,5.0,56099,86.2,9,33619,9368,47.4,45.1,49.7,34.3,32.4,36.1,8.4,7.6,9.2,9.0,7.8,10.5,11.8,10.9,12.8,3.3,3.1,3.6,5
4802,518,10.78717201,566,11.78675552,458,9.537692628,461,9.600166597,573,11.93252811,740,15.41024573,675,14.05664307,500,10.4123282,311,6.476468138,4728,98.45897543,20,0.416493128,13,0.270720533,13,0.270720533,1,0.020824656,27,0.562265723,13.1,9.4,43.6,33.4,13.6,11.0,15.3,13.8,56099,50202,61996,5.3,56099,86.2,0,4897,1471,47.9,45.4,50.4,33.9,31.8,35.8,9.2,8.3,10.2,10.1,8.7,11.8,12.3,11.3,13.4,3.5,3.2,3.8,2
14312,1463,10.22219117,1600,11.17942985,1405,9.816936836,1486,10.38289547,1591,11.11654556,1971,13.77166015,2248,15.70709894,1602,11.19340414,946,6.609837898,13796,96.39463387,153,1.069032979,64,0.447177194,78,0.544997205,3,0.020961431,218,1.523197317,13.5,8.6,41.5,31.8,18.1,11.4,17.0,15.6,51963,47439,56487,4.5,51963,79.9,0,14704,4653,48.6,46.1,51.1,34.3,32.4,36.2,8.9,8.0,9.8,9.4,8.1,10.9,12.1,11.0,13.2,3.4,3.2,3.7,6
12260,1572,12.82218597,1601,13.05872757,1430,11.6639478,1510,12.31647635,1504,12.2675367,1662,13.55628059,1465,11.94942904,907,7.398042414,609,4.967373573,11332,92.43066884,583,4.755301794,85,0.693311582,81,0.660685155,17,0.138662317,162,1.32137031,10.9,16.0,43.2,26.2,14.6,12.0,15.8,14.9,52486,47744,57228,4.5,52486,80.7,0,12880,2896,48.7,46.6,50.8,36.5,34.9,38.2,8.4,7.5,9.2,9.7,8.4,11.1,12.1,11.2,13.0,3.4,3.1,3.6,6
209983,22315,10.62705076,31427,14.96644966,50502,24.05051838,26162,12.45910383,20759,9.886038394,20904,9.955091603,20310,9.67221156,10757,5.122795655,6847,3.260740155,151084,71.95058648,28477,13.56157403,763,0.363362748,23314,11.10280356,210,0.100008096,6135,2.921665087,6.6,4.9,21.7,29.0,44.4,19.2,17.5,17.1,53251,51049,55453,4.4,53251,81.8,51,207946,35016,36.5,34.8,38.4,27.9,26.5,29.2,5.4,5.0,5.9,6.0,5.2,6.8,8.6,8.1,9.3,2.5,2.3,2.6,4
32661,3436,10.52019228,3815,11.68059765,3915,11.98677322,3964,12.13679924,3967,12.14598451,4712,14.42699244,4266,13.06144944,2735,8.373901595,1851,5.667309635,31466,96.34120205,537,1.644162763,87,0.266372738,204,0.624598145,14,0.042864579,353,1.080799731,11.8,11.2,41.9,30.3,16.6,12.5,17.9,15.7,52936,48289,57583,5.3,52936,81.4,0,33562,8376,50.4,47.8,52.6,35.7,33.7,37.6,8.3,7.5,9.2,9.6,8.3,11.1,11.5,10.5,12.4,3.3,3.1,3.6,5
15596,1914,12.27237753,1964,12.59297256,1661,10.65016671,1817,11.65042319,1828,11.72095409,2226,14.27289048,2045,13.1123365,1355,8.68812516,786,5.039753783,15246,97.75583483,73,0.468068736,41,0.26288792,65,0.416773532,4,0.025647602,167,1.070787381,12.9,9.1,38.8,34.5,17.6,11.1,16.2,15.3,54092,48695,59489,5.2,54092,83.1,0,15924,4021,48.1,45.5,50.5,32.8,30.8,34.8,8.3,7.5,9.2,9.5,8.2,11.0,11.6,10.5,12.5,3.3,3.0,3.6,6
13253,1649,12.44246586,1646,12.41982947,1518,11.45401041,1468,11.07673734,1520,11.46910134,1823,13.75537614,1781,13.43846676,1142,8.616916924,706,5.327095752,12906,97.38172489,70,0.528182298,33,0.249000226,114,0.8601826,0,0.0,130,0.980909983,13.3,10.1,37.2,37.6,15.2,14.3,18.8,17.6,45427,40628,50226,5.3,45427,69.8,0,13393,3767,48.4,45.8,50.8,34.8,32.9,36.6,8.7,7.9,9.6,9.9,8.5,11.4,12.0,11.0,13.0,3.4,3.2,3.7,6
37639,4305,11.43760461,4425,11.75642286,4592,12.20011159,5083,13.50460958,4593,12.20276841,5577,14.81707803,4614,12.2585616,2681,7.122931002,1769,4.699912325,35405,94.06466697,1394,3.703605303,139,0.369297803,205,0.544647839,24,0.063763649,472,1.254018438,10.2,10.1,32.2,35.2,22.5,8.2,10.2,10.1,66597,61017,72177,3.6,66597,102.4,4,37640,8553,43.5,41.0,46.0,33.9,31.9,35.7,7.0,6.3,7.8,8.0,6.8,9.3,9.9,9.1,10.8,2.9,2.7,3.1,2
50885,5007,9.839834922,6598,12.96649307,9746,19.15299204,6127,12.04087649,5349,10.51193869,6100,11.98781566,6058,11.9052766,3538,6.952933084,2362,4.641839442,47219,92.79551931,2042,4.012970424,129,0.253512823,534,1.049425174,104,0.204382431,857,1.68418984,9.6,9.5,30.0,34.9,25.6,20.0,21.8,20.5,47291,43000,51582,4.8,47291,72.7,9,52540,11175,44.4,41.9,46.8,32.4,30.5,34.2,7.5,6.7,8.2,8.7,7.4,10.1,10.7,9.7,11.6,3.1,2.8,3.3,5
5180493,627602,12.11471572,623977,12.04474169,769628,14.85626947,783596,15.12589632,657620,12.69415864,652618,12.59760413,554495,10.70351799,316057,6.10090584,194900,3.762190201,3391043,65.4579207,1236170,23.86201468,38253,0.738404627,408151,7.878613097,3873,0.074761224,103003,1.988285671,8.4,13.3,23.3,25.4,38.0,13.8,18.8,18.5,63347,62265,64429,4.0,63347,97.4,1606,5238541,1005046,39.2,37.9,40.6,30.0,29.1,30.9,6.0,5.5,6.4,6.3,5.6,7.2,10.8,10.2,11.4,3.0,2.9,3.2,1
18807,2054,10.92146541,2068,10.99590578,2365,12.57510501,2493,13.25570266,2357,12.53256766,2619,13.92566598,2392,12.71866858,1510,8.0289254,949,5.045993513,17429,92.67294093,974,5.178922742,70,0.37220184,116,0.61679162,9,0.047854522,209,1.11128835,12.6,13.1,29.9,40.4,16.6,11.8,17.1,16.3,52313,47553,57073,5.4,52313,80.4,0,19214,4912,45.7,43.4,48.0,33.9,32.0,35.7,7.8,7.0,8.7,9.0,7.7,10.4,10.9,10.1,11.9,3.2,2.9,3.4,6
10808,1305,12.07438934,1298,12.0096225,1156,10.6957809,1266,11.71354552,1277,11.81532198,1541,14.25795707,1521,14.07290896,864,7.99407846,580,5.366395263,10540,97.52035529,54,0.499629904,20,0.185048113,67,0.619911177,13,0.120281273,114,1.054774241,10.2,10.4,40.1,33.8,15.8,11.7,15.2,14.1,60572,55779,65365,4.0,60572,93.1,0,10899,2730,47.5,45.1,49.8,32.9,31.0,34.8,8.5,7.7,9.4,9.8,8.3,11.3,11.7,10.7,12.7,3.3,3.1,3.6,5
104143,12115,11.63304303,15441,14.82672863,22520,21.624113,12642,12.139078,10987,10.54991694,11847,11.37570456,9829,9.43798431,5528,5.308085997,3234,3.105345535,90149,86.56270705,8391,8.057190594,479,0.459944499,2944,2.826882268,88,0.084499198,2092,2.008776394,6.9,7.6,25.5,35.5,31.4,13.1,13.2,12.1,63274,59423,67125,4.4,63274,97.3,16,104473,16887,38.4,36.3,40.5,31.8,30.2,33.5,5.7,5.2,6.2,6.6,5.7,7.6,8.5,7.9,9.2,2.5,2.4,2.7,2
15769,1732,10.98357537,1967,12.47384108,1712,10.85674425,1851,11.73822056,1919,12.16944638,2347,14.88363244,2168,13.74849388,1337,8.478660663,736,4.667385376,15303,97.0448348,137,0.868793202,41,0.260003805,73,0.462933604,8,0.05073245,207,1.312702137,13.5,8.9,36.9,32.8,21.3,11.0,17.4,14.1,55300,49990,60610,5.1,55300,85.0,0,16176,3995,46.6,43.9,49.1,34.6,32.7,36.6,7.8,7.0,8.7,9.0,7.6,10.5,11.1,10.1,12.2,3.1,2.9,3.4,4
